latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
14.376,-91.895,312.3,2.1,1.4,2020-02-19,0400,T,85,6.0NRT,293.7,32.4,N
15.289,-88.515,314.2,1.2,1.1,2020-02-19,0400,T,89,6.0NRT,289,16.9,N
16.317,-92.401,300.3,2.1,1.4,2020-02-19,0400,T,24,6.0NRT,289.8,12.5,N
44.733,90.267,304.8,1.6,1.2,2020-02-19,0435,T,41,6.0NRT,275.6,15.3,D
44.732,90.261,310.7,1.6,1.2,2020-02-19,0435,T,43,6.0NRT,276.2,23.5,D
39.85,98.258,301.3,1.2,1.1,2020-02-19,0435,T,46,6.0NRT,281.8,6.3,D
39.848,98.271,312.8,1.2,1.1,2020-02-19,0435,T,73,6.0NRT,282.1,15.8,D
39.646,99.096,307.6,1.3,1.1,2020-02-19,0435,T,66,6.0NRT,282.4,12.3,D
38.139,103.289,306,2.5,1.5,2020-02-19,0435,T,61,6.0NRT,288.9,16.7,D
38.662,100.595,303.7,1.7,1.3,2020-02-19,0435,T,57,6.0NRT,288.7,7.4,D
38.607,100.635,302.6,1.7,1.3,2020-02-19,0435,T,53,6.0NRT,287.3,7.1,D
38.263,101.445,302.5,1.9,1.3,2020-02-19,0435,T,52,6.0NRT,287.9,8.2,D
37.592,103.892,308.9,2.8,1.6,2020-02-19,0435,T,68,6.0NRT,287.3,31.8,D
37.589,103.884,307.2,2.8,1.6,2020-02-19,0435,T,65,6.0NRT,287.1,26.9,D
36.993,105.001,303.5,3.4,1.7,2020-02-19,0435,T,56,6.0NRT,285.5,25.4,D
26.806,101.331,305.1,3.6,1.8,2020-02-19,0440,T,61,6.0NRT,288.9,40,D
29.576,82.373,316.3,3.2,1.7,2020-02-19,0440,T,65,6.0NRT,287.5,77.7,D
29.578,82.366,313.4,3.2,1.7,2020-02-19,0440,T,54,6.0NRT,288.4,62.1,D
29.575,82.397,312.4,3.2,1.7,2020-02-19,0440,T,55,6.0NRT,285.1,54.4,D
26.975,91.202,318.2,1,1,2020-02-19,0440,T,78,6.0NRT,290,15,D
26.973,91.212,302,1,1,2020-02-19,0440,T,45,6.0NRT,288.9,3.5,D
26.607,93.107,302.4,1.1,1,2020-02-19,0440,T,24,6.0NRT,288.6,3.6,D
26.054,94.271,311.1,1.2,1.1,2020-02-19,0440,T,71,6.0NRT,289.3,12.8,D
25.297,96.824,311.6,1.9,1.3,2020-02-19,0440,T,62,6.0NRT,292.4,20.2,D
24.781,97.311,308.5,2.1,1.4,2020-02-19,0440,T,49,6.0NRT,295.3,15.7,D
24.78,97.304,307.3,2.1,1.4,2020-02-19,0440,T,54,6.0NRT,295.3,14.4,D
24.776,97.324,306.4,2.1,1.4,2020-02-19,0440,T,48,6.0NRT,294.9,12.7,D
24.768,97.302,332.1,2.1,1.4,2020-02-19,0440,T,88,6.0NRT,297,82.6,D
24.764,97.321,343.9,2.1,1.4,2020-02-19,0440,T,93,6.0NRT,295.1,136.4,D
25.364,91.425,304.1,1,1,2020-02-19,0440,T,50,6.0NRT,290.3,4,D
24.951,93.732,306.6,1.2,1.1,2020-02-19,0440,T,61,6.0NRT,292,10.3,D
22.947,101.246,314.8,4.3,1.9,2020-02-19,0440,T,57,6.0NRT,286.5,105.6,D
22.944,101.24,317,4.3,1.9,2020-02-19,0440,T,67,6.0NRT,286.6,121,D
23.529,95.602,311.5,1.7,1.3,2020-02-19,0440,T,58,6.0NRT,300.1,9.2,D
23.466,95.566,316.7,1.7,1.3,2020-02-19,0440,T,74,6.0NRT,303.2,11.4,D
23.215,95.677,322.7,1.7,1.3,2020-02-19,0440,T,79,6.0NRT,304.5,26.4,D
22.623,97.225,315.7,2.3,1.5,2020-02-19,0440,T,64,6.0NRT,301,27,D
22.61,97.224,315.7,2.3,1.5,2020-02-19,0440,T,64,6.0NRT,302.5,25.9,D
22.984,93.879,311,1.3,1.1,2020-02-19,0440,T,63,6.0NRT,294.8,13.4,D
22.364,97.058,324.2,2.2,1.4,2020-02-19,0440,T,69,6.0NRT,302.6,49.7,D
22.371,96.951,316.4,2.2,1.4,2020-02-19,0440,T,57,6.0NRT,303.4,17.6,D
22.12,98.053,321.7,2.7,1.6,2020-02-19,0440,T,77,6.0NRT,299.5,55.2,D
23.384,90.357,315.4,1,1,2020-02-19,0440,T,0,6.0NRT,305,9.2,D
23.778,86.399,317.9,1.4,1.2,2020-02-19,0440,T,48,6.0NRT,304.2,11.9,D
23.719,86.446,317.6,1.4,1.2,2020-02-19,0440,T,35,6.0NRT,304.2,11.4,D
23.724,86.44,317,1.4,1.2,2020-02-19,0440,T,44,6.0NRT,304.9,10.9,D
23.681,86.084,313.6,1.5,1.2,2020-02-19,0440,T,53,6.0NRT,302.2,9,D
23.197,88.962,312,1,1,2020-02-19,0440,T,64,6.0NRT,298.9,7,D
22.568,91.772,312.6,1.1,1,2020-02-19,0440,T,68,6.0NRT,299.5,7.2,D
22.162,94.044,311.6,1.4,1.2,2020-02-19,0440,T,62,6.0NRT,299.2,9.7,D
21.339,96.532,318,2.1,1.4,2020-02-19,0440,T,71,6.0NRT,303.4,32.5,D
21.339,96.527,314.8,2.1,1.4,2020-02-19,0440,T,41,6.0NRT,303,21.8,D
21.173,97.057,321.6,2.4,1.5,2020-02-19,0440,T,57,6.0NRT,303.8,37.9,D
21.098,96.964,317,2.3,1.5,2020-02-19,0440,T,60,6.0NRT,304.8,19.8,D
20.972,97,327.4,2.4,1.5,2020-02-19,0440,T,81,6.0NRT,305.8,53.2,D
20.968,97.022,356.6,2.4,1.5,2020-02-19,0440,T,98,6.0NRT,308.8,238.2,D
20.954,97.018,318.2,2.4,1.5,2020-02-19,0440,T,40,6.0NRT,305.2,24.6,D
20.972,97.016,343.9,2.4,1.5,2020-02-19,0440,T,92,6.0NRT,307.9,142.8,D
20.959,97.013,339.8,2.4,1.5,2020-02-19,0440,T,90,6.0NRT,306.3,116.1,D
20.94,96.964,318.6,2.3,1.5,2020-02-19,0440,T,57,6.0NRT,305.9,21.3,D
20.822,96.816,319,2.3,1.5,2020-02-19,0440,T,68,6.0NRT,303.2,31,D
20.706,97.228,315.7,2.5,1.5,2020-02-19,0440,T,59,6.0NRT,293.4,36.1,D
20.35,97.008,310.6,2.4,1.5,2020-02-19,0440,T,38,6.0NRT,285,24.4,D
20.984,92.251,315.4,1.1,1.1,2020-02-19,0440,T,0,6.0NRT,301.8,10,D
20.014,97.162,316.8,2.5,1.5,2020-02-19,0440,T,46,6.0NRT,294.6,37.8,D
19.968,97.252,321.1,2.6,1.5,2020-02-19,0440,T,44,6.0NRT,300.9,41.6,D
19.963,97.244,320.6,2.6,1.5,2020-02-19,0440,T,62,6.0NRT,299.9,43.4,D
20.048,94.614,319,1.6,1.3,2020-02-19,0440,T,71,6.0NRT,307.7,12.7,D
20.037,94.612,320,1.6,1.3,2020-02-19,0440,T,73,6.0NRT,307,14.8,D
19.933,94.879,317.9,1.7,1.3,2020-02-19,0440,T,53,6.0NRT,306,9.5,D
19.333,98.116,309.3,3.1,1.7,2020-02-19,0440,T,41,6.0NRT,294.4,31.5,D
19.921,94.877,319.3,1.7,1.3,2020-02-19,0440,T,61,6.0NRT,305.2,12.8,D
19.453,97.42,311.3,2.7,1.6,2020-02-19,0440,T,30,6.0NRT,290.6,21.2,D
19.871,95.09,320.5,1.8,1.3,2020-02-19,0440,T,68,6.0NRT,310.1,15.2,D
19.699,95.22,320.3,1.9,1.3,2020-02-19,0440,T,74,6.0NRT,309,15.1,D
19.554,95.59,318.6,2,1.4,2020-02-19,0440,T,72,6.0NRT,307.1,16.2,D
19.363,96.498,312.7,2.3,1.5,2020-02-19,0440,T,61,6.0NRT,292.5,32.7,D
19.113,97.517,317.1,2.8,1.6,2020-02-19,0440,T,60,6.0NRT,298.2,41.8,D
19.067,97.502,311.2,2.8,1.6,2020-02-19,0440,T,34,6.0NRT,296.9,21.6,D
19.513,94.958,322.1,1.8,1.3,2020-02-19,0440,T,76,6.0NRT,307.2,25.2,D
19.51,94.975,318.2,1.8,1.3,2020-02-19,0440,T,71,6.0NRT,307.4,15.7,D
19.367,95.76,323.1,2.1,1.4,2020-02-19,0440,T,78,6.0NRT,302.2,41.3,D
20.966,85.174,319.5,1.5,1.2,2020-02-19,0440,T,71,6.0NRT,303.2,19.4,D
20.964,85.189,316,1.5,1.2,2020-02-19,0440,T,61,6.0NRT,301.9,13.6,D
19.416,94.658,316.9,1.7,1.3,2020-02-19,0440,T,51,6.0NRT,305.3,13.5,D
19.241,95.645,319.7,2,1.4,2020-02-19,0440,T,73,6.0NRT,306.2,23.1,D
19.238,95.664,323.3,2,1.4,2020-02-19,0440,T,78,6.0NRT,304.4,34.3,D
19.405,94.656,319.4,1.7,1.3,2020-02-19,0440,T,66,6.0NRT,304.4,19,D
19.239,95.587,319.4,2,1.4,2020-02-19,0440,T,73,6.0NRT,307.5,19.3,D
19.143,95.762,314.2,2.1,1.4,2020-02-19,0440,T,59,6.0NRT,302.5,16.3,D
20.347,86.094,316,1.3,1.1,2020-02-19,0440,T,57,6.0NRT,302.8,7,D
19.141,94.046,320.2,1.6,1.2,2020-02-19,0440,T,0,6.0NRT,301.8,20.5,D
18.043,95.486,318.6,2.1,1.4,2020-02-19,0440,T,45,6.0NRT,300.6,20.6,D
18.039,95.505,322,2.1,1.4,2020-02-19,0440,T,76,6.0NRT,301.3,30.2,D
18.016,95.561,317.1,2.1,1.4,2020-02-19,0440,T,69,6.0NRT,301.7,18.8,D
16.101,95.35,320.5,2.2,1.4,2020-02-19,0440,T,0,6.0NRT,302.5,19.6,D
34.831,127.316,310.6,1,1,2020-02-19,0435,A,70,6.0NRT,288.3,11.7,D
34.995,126.886,307.2,1.1,1,2020-02-19,0435,A,65,6.0NRT,285.7,9.5,D
35.365,128.776,303.8,1,1,2020-02-19,0435,A,22,6.0NRT,289.7,4.8,D
35.306,128.307,302,1,1,2020-02-19,0435,A,50,6.0NRT,289.8,3.9,D
35.827,126.881,303,1.1,1,2020-02-19,0435,A,54,6.0NRT,286,6,D
36.013,126.943,303.5,1,1,2020-02-19,0435,A,56,6.0NRT,286.2,5.9,D
36.121,127.04,302.4,1,1,2020-02-19,0435,A,52,6.0NRT,286,5.4,D
36.202,127.027,300.8,1,1,2020-02-19,0435,A,40,6.0NRT,285.5,4.6,D
36.984,126.696,300.4,1,1,2020-02-19,0435,A,33,6.0NRT,273.8,7.7,D
41.763,122.808,301,1.2,1.1,2020-02-19,0435,A,43,6.0NRT,282,6.3,D
41.76,122.794,304.2,1.2,1.1,2020-02-19,0435,A,58,6.0NRT,282.3,8.8,D
41.797,122.828,301.6,1.2,1.1,2020-02-19,0435,A,48,6.0NRT,282.6,6.2,D
41.794,122.813,300.9,1.2,1.1,2020-02-19,0435,A,40,6.0NRT,282.7,5.7,D
41.762,122.637,308.5,1.3,1.1,2020-02-19,0435,A,67,6.0NRT,282.8,12.1,D
41.755,122.481,300.8,1.3,1.1,2020-02-19,0435,A,31,6.0NRT,283.5,4.7,D
41.778,122.553,323.1,1.3,1.1,2020-02-19,0435,A,82,6.0NRT,287.7,27.8,D
41.775,122.538,314.7,1.3,1.1,2020-02-19,0435,A,64,6.0NRT,287.8,16.2,D
41.888,122.525,302.9,1.3,1.1,2020-02-19,0435,A,34,6.0NRT,282.3,6.6,D
41.889,122.535,302.7,1.3,1.1,2020-02-19,0435,A,42,6.0NRT,282.8,6.6,D
42.167,123.333,310.3,1.2,1.1,2020-02-19,0435,A,21,6.0NRT,281.7,11.9,D
42.191,123.354,326,1.2,1.1,2020-02-19,0435,A,84,6.0NRT,278.9,30.2,D
42.189,123.34,322.6,1.2,1.1,2020-02-19,0435,A,76,6.0NRT,281.3,24.9,D
42.107,122.876,303.5,1.2,1.1,2020-02-19,0435,A,30,6.0NRT,282.1,6.5,D
42.198,123.337,325.9,1.2,1.1,2020-02-19,0435,A,84,6.0NRT,281.5,29.4,D
42.145,122.797,305.1,1.2,1.1,2020-02-19,0435,A,61,6.0NRT,282.8,8.4,D
42.121,122.666,303.3,1.2,1.1,2020-02-19,0435,A,30,6.0NRT,280.7,7.3,D
42.221,123.163,303.8,1.2,1.1,2020-02-19,0435,A,51,6.0NRT,281.1,7.9,D
42.218,123.149,301.4,1.2,1.1,2020-02-19,0435,A,31,6.0NRT,281.5,6,D
42.146,122.689,303.3,1.2,1.1,2020-02-19,0435,A,22,6.0NRT,282,6.4,D
42.285,123.42,300.7,1.2,1.1,2020-02-19,0435,A,30,6.0NRT,282,6.5,D
42.237,123.143,307.8,1.2,1.1,2020-02-19,0435,A,29,6.0NRT,282.1,9.7,D
42.295,123.417,301.5,1.2,1.1,2020-02-19,0435,A,47,6.0NRT,280.6,7,D
42.335,123.591,300.8,1.1,1.1,2020-02-19,0435,A,41,6.0NRT,281.4,6.8,D
42.433,124.062,300.4,1.1,1,2020-02-19,0435,A,28,6.0NRT,279.4,6.3,D
42.418,123.97,301.1,1.1,1,2020-02-19,0435,A,44,6.0NRT,279.2,6.8,D
42.226,122.84,301.6,1.2,1.1,2020-02-19,0435,A,48,6.0NRT,282.1,5.5,D
42.197,122.681,302.5,1.2,1.1,2020-02-19,0435,A,38,6.0NRT,282.4,5.7,D
42.252,122.755,306.1,1.2,1.1,2020-02-19,0435,A,63,6.0NRT,282.8,8.1,D
42.249,122.74,304.9,1.2,1.1,2020-02-19,0435,A,52,6.0NRT,282.3,7,D
42.503,123.978,302.6,1.1,1,2020-02-19,0435,A,36,6.0NRT,279.4,7.2,D
42.501,123.965,311.5,1.1,1,2020-02-19,0435,A,71,6.0NRT,280.8,14,D
42.499,123.952,304.5,1.1,1,2020-02-19,0435,A,48,6.0NRT,280.6,8.2,D
42.504,123.778,326.5,1.1,1.1,2020-02-19,0435,A,28,6.0NRT,280.5,27.3,D
42.547,123.973,304.1,1.1,1,2020-02-19,0435,A,58,6.0NRT,280.2,8.9,D
42.522,123.829,325.1,1.1,1.1,2020-02-19,0435,A,61,6.0NRT,278.8,25.9,D
42.518,123.802,360.2,1.1,1.1,2020-02-19,0435,A,100,6.0NRT,281.2,96.9,D
42.516,123.789,349.7,1.1,1.1,2020-02-19,0435,A,96,6.0NRT,283.3,70.6,D
42.527,123.799,347.3,1.1,1.1,2020-02-19,0435,A,65,6.0NRT,281.3,60.6,D
42.536,123.796,332.5,1.1,1.1,2020-02-19,0435,A,33,6.0NRT,279.1,32.9,D
42.534,123.783,344.9,1.1,1.1,2020-02-19,0435,A,94,6.0NRT,281.9,59.5,D
42.559,123.873,304.6,1.1,1,2020-02-19,0435,A,59,6.0NRT,280.3,8.9,D
42.552,123.833,314.8,1.1,1.1,2020-02-19,0435,A,27,6.0NRT,280.3,15,D
42.546,123.793,326.4,1.1,1.1,2020-02-19,0435,A,32,6.0NRT,277.9,25.8,D
42.543,123.78,369.4,1.1,1.1,2020-02-19,0435,A,100,6.0NRT,283.7,134.5,D
42.541,123.767,322.6,1.1,1.1,2020-02-19,0435,A,82,6.0NRT,281.2,24.7,D
42.553,123.777,328.8,1.1,1.1,2020-02-19,0435,A,86,6.0NRT,281.4,32.3,D
42.432,122.434,305.2,1.3,1.1,2020-02-19,0435,A,61,6.0NRT,282,9.2,D
42.431,122.429,305.5,1.3,1.1,2020-02-19,0435,A,62,6.0NRT,281.6,9.5,D
42.64,123.426,300.1,1.1,1.1,2020-02-19,0435,A,24,6.0NRT,282.4,5.6,D
42.638,123.413,301,1.1,1.1,2020-02-19,0435,A,43,6.0NRT,282.3,6.2,D
42.696,123.522,300.7,1.1,1.1,2020-02-19,0435,A,41,6.0NRT,283.1,5.1,D
42.851,124.174,301.5,1.1,1,2020-02-19,0435,A,47,6.0NRT,278.8,7.3,D
42.568,122.264,310.2,1.3,1.1,2020-02-19,0435,A,70,6.0NRT,279,15.4,D
43.175,125.394,303.2,1,1,2020-02-19,0435,A,55,6.0NRT,276.6,8.9,D
42.994,123.084,303.8,1.2,1.1,2020-02-19,0435,A,57,6.0NRT,279.4,7.8,D
43.176,123.173,304.8,1.1,1.1,2020-02-19,0435,A,60,6.0NRT,279.8,10.1,D
43.485,124.996,304.6,1,1,2020-02-19,0435,A,41,6.0NRT,276.2,8.2,D
-37.326,-73.651,314,2.6,1.6,2020-02-19,0525,A,88,6.0NRT,285,60.9,N
-37.333,-73.623,301.3,2.6,1.5,2020-02-19,0525,A,39,6.0NRT,284.9,27,N
9.731,-63.446,306.7,4.4,1.9,2020-02-19,0510,A,69,6.0NRT,288.1,68.3,N
9.728,-63.452,301.9,4.4,1.9,2020-02-19,0510,A,45,6.0NRT,288.1,43.5,N
9.66,-63.621,337.2,4.5,2,2020-02-19,0510,A,100,6.0NRT,289.7,344.1,N
9.655,-63.58,314.5,4.5,1.9,2020-02-19,0510,A,89,6.0NRT,289.2,116.1,N
9.651,-63.541,309.9,4.4,1.9,2020-02-19,0510,A,79,6.0NRT,287.6,86.1,N
9.661,-63.629,336.8,4.5,2,2020-02-19,0510,A,100,6.0NRT,289.6,341.2,N
9.656,-63.588,325.4,4.5,1.9,2020-02-19,0510,A,100,6.0NRT,289.4,207.2,N
9.651,-63.548,318.8,4.4,1.9,2020-02-19,0510,A,98,6.0NRT,288.3,148.4,N
8.013,-56.987,327.8,1.3,1.1,2020-02-19,0510,A,100,6.0NRT,295,36.2,N
-17.663,-57.244,302.2,1.1,1,2020-02-19,0520,A,48,6.0NRT,276.3,6,N
-17.681,-57.392,315.4,1.1,1,2020-02-19,0520,A,91,6.0NRT,284.2,14.3,N
-17.734,-57.075,312.2,1.1,1,2020-02-19,0520,A,84,6.0NRT,278.2,13.3,N
-17.618,-61.525,315.1,1.1,1.1,2020-02-19,0520,A,91,6.0NRT,286.3,15.6,N
-17.619,-61.514,310.5,1.1,1.1,2020-02-19,0520,A,80,6.0NRT,285.2,11.3,N
-17.719,-61.043,305.2,1.1,1,2020-02-19,0520,A,63,6.0NRT,285.5,6.7,N
-17.732,-61.964,312.7,1.2,1.1,2020-02-19,0520,A,85,6.0NRT,285,16.1,N
-17.843,-61.418,311.2,1.1,1.1,2020-02-19,0520,A,82,6.0NRT,286.9,11.5,N
-18.348,-58.962,310.5,1,1,2020-02-19,0520,A,6,6.0NRT,279.4,7.2,N
-19.719,-60.517,300,1,1,2020-02-19,0520,A,10,6.0NRT,276.6,4.5,N
-19.735,-60.457,312.1,1,1,2020-02-19,0520,A,84,6.0NRT,280.7,11.4,N
-19.737,-60.448,304.3,1,1,2020-02-19,0520,A,41,6.0NRT,280.9,6.3,N
-19.738,-60.438,305.5,1,1,2020-02-19,0520,A,64,6.0NRT,279.2,7.5,N
-27.988,-57.604,303.9,1.3,1.1,2020-02-19,0520,A,51,6.0NRT,289.1,10,N
-27.99,-57.59,345.2,1.3,1.2,2020-02-19,0520,A,100,6.0NRT,291.5,82.7,N
6.877,-63.874,300.5,4.3,1.9,2020-02-19,0515,A,29,6.0NRT,287.8,29.6,N
6.873,-63.879,300.8,4.3,1.9,2020-02-19,0515,A,33,6.0NRT,287.9,32.5,N
5.047,-60.781,300.6,2.3,1.5,2020-02-19,0515,A,21,6.0NRT,284.6,20.6,N
1.232,-60.073,306,1.7,1.3,2020-02-19,0515,A,66,6.0NRT,292.9,12.3,N
-30.929,118.083,338.9,1,1,2020-02-19,0555,A,82,6.0NRT,314,21.5,D
-24.359,116.73,360.4,1,1,2020-02-19,0555,A,100,6.0NRT,298,68,D
12.765,105.678,321.6,1.4,1.2,2020-02-19,0610,A,21,6.0NRT,307.1,17.4,D
12.775,105.676,330.9,1.4,1.2,2020-02-19,0610,A,75,6.0NRT,305.3,35,D
12.315,102.949,318.3,2.3,1.5,2020-02-19,0610,A,33,6.0NRT,300.3,30.3,D
12.895,106.225,327.3,1.3,1.1,2020-02-19,0610,A,67,6.0NRT,311.7,11.7,D
12.815,105.656,325.1,1.4,1.2,2020-02-19,0610,A,62,6.0NRT,303.7,25.4,D
12.669,104.678,320.8,1.7,1.3,2020-02-19,0610,A,36,6.0NRT,303.1,17.3,D
12.667,104.663,368.9,1.7,1.3,2020-02-19,0610,A,100,6.0NRT,306.1,219,D
12.659,104.617,322.3,1.7,1.3,2020-02-19,0610,A,57,6.0NRT,303,22.6,D
12.811,105.496,333,1.5,1.2,2020-02-19,0610,A,78,6.0NRT,306.3,35.3,D
12.809,105.483,324.4,1.5,1.2,2020-02-19,0610,A,54,6.0NRT,307.6,16.6,D
12.795,105.39,327.2,1.5,1.2,2020-02-19,0610,A,69,6.0NRT,306.2,25.9,D
12.68,104.676,352.5,1.7,1.3,2020-02-19,0610,A,96,6.0NRT,304.3,121.4,D
12.678,104.661,408.4,1.7,1.3,2020-02-19,0610,A,100,6.0NRT,310.9,634.5,D
12.89,105.928,329,1.4,1.2,2020-02-19,0610,A,54,6.0NRT,311.9,16.4,D
12.851,105.677,323.1,1.4,1.2,2020-02-19,0610,A,53,6.0NRT,302.3,23.1,D
12.822,105.494,326.6,1.5,1.2,2020-02-19,0610,A,57,6.0NRT,306.5,19.8,D
12.934,106.145,325.7,1.3,1.1,2020-02-19,0610,A,45,6.0NRT,310.5,8.3,D
13.128,107.316,327.2,1.1,1.1,2020-02-19,0610,A,49,6.0NRT,311.4,10.5,D
13.086,107.046,325.2,1.2,1.1,2020-02-19,0610,A,45,6.0NRT,309.9,6.4,D
12.817,105.296,325.2,1.5,1.2,2020-02-19,0610,A,50,6.0NRT,308.4,19.3,D
13.004,106.392,334.5,1.3,1.1,2020-02-19,0610,A,80,6.0NRT,311.4,22.8,D
12.805,105.156,326.1,1.5,1.2,2020-02-19,0610,A,69,6.0NRT,307.5,21.3,D
12.847,105.346,325.4,1.5,1.2,2020-02-19,0610,A,65,6.0NRT,309.5,16.3,D
12.51,103.236,324.1,2.2,1.4,2020-02-19,0610,A,57,6.0NRT,301.6,29,D
12.917,105.579,333.9,1.4,1.2,2020-02-19,0610,A,79,6.0NRT,306.2,36.9,D
12.871,105.287,343.8,1.5,1.2,2020-02-19,0610,A,90,6.0NRT,307,69.9,D
13.196,107.253,360.5,1.1,1.1,2020-02-19,0610,A,100,6.0NRT,308.9,85.7,D
12.864,105.103,324.6,1.6,1.2,2020-02-19,0610,A,49,6.0NRT,308.6,14.7,D
13.201,107.257,326.2,1.1,1.1,2020-02-19,0610,A,66,6.0NRT,308.3,9.9,D
13.199,107.247,330.3,1.1,1.1,2020-02-19,0610,A,75,6.0NRT,306.8,15.9,D
12.947,105.595,321.4,1.4,1.2,2020-02-19,0610,A,25,6.0NRT,306,13.3,D
12.943,105.503,352.4,1.4,1.2,2020-02-19,0610,A,95,6.0NRT,306.8,98.1,D
12.94,105.489,321.8,1.5,1.2,2020-02-19,0610,A,40,6.0NRT,306.2,14.4,D
13.015,105.883,321.2,1.4,1.2,2020-02-19,0610,A,27,6.0NRT,304.6,14.3,D
12.953,105.501,410.9,1.4,1.2,2020-02-19,0610,A,100,6.0NRT,307.4,541.2,D
12.951,105.488,359.6,1.5,1.2,2020-02-19,0610,A,99,6.0NRT,306.8,127.6,D
12.499,102.792,335.3,2.3,1.5,2020-02-19,0610,A,84,6.0NRT,301.9,87.6,D
13.39,108.254,331.5,1,1,2020-02-19,0610,A,75,6.0NRT,305.2,22.3,D
13.388,108.245,326,1,1,2020-02-19,0610,A,66,6.0NRT,302,15.5,D
12.512,102.789,322.2,2.3,1.5,2020-02-19,0610,A,45,6.0NRT,301.8,31.2,D
13.379,108.12,321.7,1,1,2020-02-19,0610,A,54,6.0NRT,304.9,6.3,D
13.364,107.955,325.9,1.1,1,2020-02-19,0610,A,43,6.0NRT,305.6,10.2,D
13.262,107.087,328.2,1.2,1.1,2020-02-19,0610,A,70,6.0NRT,311.9,7.8,D
13.268,107.09,328.3,1.2,1.1,2020-02-19,0610,A,72,6.0NRT,312,9.3,D
12.99,105.226,325.3,1.5,1.2,2020-02-19,0610,A,67,6.0NRT,309.8,17.2,D
12.915,104.771,326.2,1.6,1.3,2020-02-19,0610,A,71,6.0NRT,309.2,15.3,D
12.852,104.389,322.2,1.7,1.3,2020-02-19,0610,A,63,6.0NRT,302.5,23.7,D
13.485,108.146,321,1,1,2020-02-19,0610,A,24,6.0NRT,304,7.4,D
12.898,104.381,332.6,1.7,1.3,2020-02-19,0610,A,81,6.0NRT,304.6,51.2,D
12.895,104.365,320,1.8,1.3,2020-02-19,0610,A,54,6.0NRT,302.5,17.7,D
13.386,107.419,326,1.1,1.1,2020-02-19,0610,A,67,6.0NRT,310.9,6.8,D
12.912,104.395,318.2,1.7,1.3,2020-02-19,0610,A,27,6.0NRT,304,15.1,D
12.629,102.696,326.7,2.4,1.5,2020-02-19,0610,A,61,6.0NRT,301.9,57.8,D
13.475,107.951,322.3,1.1,1,2020-02-19,0610,A,51,6.0NRT,306.4,7.6,D
12.625,102.692,329,2.4,1.5,2020-02-19,0610,A,70,6.0NRT,300.8,67.1,D
13.101,105.41,331.4,1.5,1.2,2020-02-19,0610,A,78,6.0NRT,307.6,36.6,D
13.021,104.853,340.3,1.6,1.2,2020-02-19,0610,A,88,6.0NRT,309.7,55.5,D
13.018,104.838,356.3,1.6,1.2,2020-02-19,0610,A,98,6.0NRT,312.2,120.2,D
13.602,108.506,327.4,1,1,2020-02-19,0610,A,58,6.0NRT,308.3,13,D
13.531,107.966,324.6,1.1,1,2020-02-19,0610,A,65,6.0NRT,308.8,9,D
13.398,107.085,325.9,1.2,1.1,2020-02-19,0610,A,55,6.0NRT,309.2,6.7,D
13.549,108.022,326.8,1.1,1,2020-02-19,0610,A,73,6.0NRT,308,12.9,D
13.546,108.003,334.6,1.1,1,2020-02-19,0610,A,82,6.0NRT,308.4,22.6,D
13.545,107.993,330.7,1.1,1,2020-02-19,0610,A,78,6.0NRT,309.4,16.9,D
12.972,104.346,318.8,1.8,1.3,2020-02-19,0610,A,52,6.0NRT,304.3,13.5,D
13.307,106.372,345.8,1.3,1.1,2020-02-19,0610,A,91,6.0NRT,311.2,50.6,D
